user,url
63,12260
63,14318
63,8617
63,10392
63,4666
63,3664
63,5698
63,14177
63,1072
63,3102
63,8839
63,6387
63,5943
63,7227
63,1283
63,1523
63,2972
63,12328
63,11223
63,8493
63,8240
63,1279
63,11741
63,2481
63,612
63,12932
63,9562
63,3211
63,11109
63,10804
63,8265
63,511
63,3956
63,4798
63,6891
63,456
63,10112
63,9876
63,11243
63,12944
63,6736
63,1176
63,9670
63,1051
63,10205
63,5766
63,11018
63,2555
63,4591
63,8857
63,13313
63,6097
63,8699
63,7982
63,11893
63,4556
63,9679
63,10635
63,5388
63,12872
63,13378
63,5288
63,11920
63,14341
63,7767
63,6324
63,8520
63,6725
63,8934
63,10677
63,9373
63,12204
63,12599
63,4165
63,7803
63,10923
63,13261
63,3879
63,14131
63,174
63,1871
63,10497
63,12028
63,5825
63,45
63,5872
63,11247
63,1272
63,11146
63,8812
63,10221
63,11913
63,9775
63,108
63,8670
63,6815
63,1739
63,14298
63,11641
63,14415
63,10042
63,4100
63,11761
63,13356
63,9392
63,610
63,3422
63,3390
63,5091
63,13728
63,5308
63,2661
63,2926
63,4053
63,10818
63,4434
63,2294
63,7139
63,6900
63,919
63,10566
63,5330
63,10405
63,8279
63,2310
63,1715
63,5674
63,1101
63,3822
63,8459
63,11960
63,9040
63,8876
63,6412
63,6502
63,11108
63,14692
63,7511
63,9301
63,9403
63,8129
63,14430
63,10572
63,2340
63,10817
26,14260
26,9671
26,6360
26,7738
26,5600
26,5724
26,10600
26,2178
26,5635
26,13692
26,3248
26,5381
26,12390
26,11313
26,5747
26,7926
26,3626
26,5521
26,11936
26,10442
26,10259
26,7872
26,1565
26,12972
26,12228
26,3871
26,5896
26,14053
26,6753
26,14041
26,9805
26,8461
26,1104
26,11207
26,11295
26,956
26,6251
26,3171
26,9290
26,12489
26,13465
26,10580
26,7902
26,14719
26,7409
26,8579
26,8333
26,2974
26,5495
26,718
26,8958
26,1732
26,13618
26,2252
26,8196
26,6825
26,6818
26,3329
26,9004
26,8184
26,7893
26,2516
26,5977
26,2925
26,10933
26,8084
26,12731
26,4527
26,9656
26,11888
26,1883
26,9782
26,8092
26,5991
26,858
26,7998
26,5655
26,10518
26,6808
26,11272
26,12861
26,6565
26,3331
26,10342
26,10975
26,11541
26,5631
26,10223
26,12801
26,354
26,8378
26,3447
26,2513
26,11889
26,11291
26,931
26,6817
26,14977
26,870
26,11126
26,1459
26,10460
26,4120
26,1829
26,8067
26,127
26,5865
26,9489
26,8471
26,4411
26,3932
26,6663
26,9783
26,13818
26,9526
26,5524
26,4186
26,756
26,12888
26,3985
26,14300
26,10811
26,1518
26,8867
26,10268
26,734
26,13715
26,13228
26,1471
26,14673
26,12103
26,12265
26,3013
26,10957
26,2511
26,7006
26,11364
26,13932
26,11432
26,9571
26,21
26,11131
26,6426
26,7068
26,976
26,1401
26,10786
26,1919
26,10718
26,7071
50,1311
50,8768
50,3718
50,1017
50,14838
50,14270
50,4179
50,5022
50,10854
50,6934
50,10785
50,14709
50,11584
50,2098
50,2896
50,8767
50,4150
50,495
50,1621
50,2532
50,4161
50,11947
50,6139
50,8933
50,6443
50,5394
50,11632
50,7050
50,10843
50,5597
50,13954
50,5644
50,3295
50,6384
50,5561
50,11597
50,9720
50,11612
50,6860
50,1859
50,5159
50,7900
50,8759
50,2247
50,9235
50,10622
50,12555
50,355
50,9564
50,691
50,8993
50,686
50,13617
50,1011
50,5969
50,13403
50,10865
50,11493
50,7003
50,1284
50,7135
50,1930
50,5109
50,13547
50,2850
50,2111
50,2604
50,11972
50,7005
50,13367
50,1617
50,9841
50,1541
50,13213
50,14846
50,9185
50,11188
50,136
50,758
50,1133
50,7472
50,9015
50,10601
50,12001
50,1005
50,12133
50,607
50,14831
50,3923
50,1696
50,12753
50,13541
50,13060
50,12209
50,14438
50,9792
50,289
50,13779
50,3460
50,946
50,2796
50,12792
50,13163
50,14678
50,6544
50,4785
50,5695
50,12035
50,5311
50,12702
50,7359
50,1047
50,10702
50,6496
50,6912
50,3893
50,11763
50,6386
50,304
50,10895
50,8570
50,12813
50,11160
50,633
50,4454
50,14364
50,11424
50,10740
50,6657
50,12297
50,8492
50,14066
50,4874
50,9935
50,8971
50,8014
50,14078
50,5313
50,3994
50,2885
50,2185
50,9582
50,14515
69,9778
69,4157
69,14240
69,9616
69,5033
69,7604
69,8735
69,12091
69,9390
69,9836
69,12916
69,11328
69,10413
69,3958
69,12987
69,877
69,930
69,96
69,10532
69,12376
69,12542
69,5799
69,5176
69,1102
69,7391
69,1760
69,9749
69,7442
69,479
69,8997
69,3534
69,6166
69,9639
69,3238
69,12979
69,11387
69,10947
56,6941
56,11973
56,4095
56,13397
56,11802
56,15034
56,4147
56,3044
56,4841
56,14636
56,14884
56,4170
56,10950
56,10549
56,12067
56,13366
56,10790
56,14640
56,4058
56,1623
56,9579
56,9366
56,6438
56,6133
56,7253
56,5034
56,13642
56,4749
56,10522
56,5703
56,6288
56,7282
56,8432
56,843
56,2219
56,5473
56,6976
56,5408
56,11760
56,10990
56,5293
56,12655
56,3593
56,3818
56,2237
56,14734
56,11003
56,4143
56,14506
56,1207
56,12205
56,271
56,8805
56,11463
56,9941
56,951
56,5935
56,9875
56,10890
56,11657
56,381
56,8187
56,11878
56,2412
56,6512
56,5700
56,6475
56,945
56,7058
56,6576
56,4846
56,4906
56,4423
56,1297
56,4116
56,14396
56,6677
56,741
56,4340
56,7362
56,9465
56,7903
56,3004
56,1962
56,5285
56,1629
56,3391
56,3973
56,6164
56,7085
56,11235
56,7619
56,10880
56,2662
56,14946
56,5360
56,1149
56,3803
56,1434
56,6981
56,13850
56,9969
56,9910
56,1227
56,5919
56,1395
56,9626
56,11864
56,14464
56,12450
56,4462
56,5996
56,13455
56,12715
56,8948
56,5740
56,9568
56,9958
56,13349
56,11183
56,14453
56,2332
101,7485
101,299
101,6534
101,8104
101,1374
101,7603
101,4812
101,7090
101,4102
101,2414
101,13423
101,13175
101,8148
101,13851
101,1138
101,5923
101,9840
101,4744
101,1906
101,2766
101,4579
101,14190
101,10214
101,181
101,14289
101,3904
101,6156
101,6670
101,10521
101,3848
101,11957
101,12080
101,10470
101,1078
101,9175
101,9318
101,6155
101,7834
101,9394
101,12290
101,4065
101,5284
101,897
101,14455
101,7239
101,7026
101,14474
101,4801
101,10834
101,3766
101,5616
101,10625
101,6296
101,5975
101,14411
101,2045
101,7970
101,11158
101,9653
101,11506
101,4512
101,4704
101,2018
101,6277
101,7987
101,8452
101,6471
101,13882
101,7212
101,2635
101,4513
101,13387
101,6049
101,9565
101,14358
101,11856
101,14552
101,2991
101,5493
101,14150
101,4005
101,13220
101,13463
101,2643
101,13164
101,14963
101,11217
101,2722
101,1388
101,2503
101,3142
101,3222
101,8314
101,5073
101,7341
101,10703
101,2631
101,5189
101,11810
101,11179
101,2159
101,5602
101,3594
101,12332
101,12184
101,14923
101,6612
101,1813
101,9870
101,10970
101,13246
101,1557
101,12833
101,13066
101,5353
101,2164
101,4496
101,6763
101,14886
101,9706
101,7935
101,4931
101,14902
101,4305
101,3636
101,6084
101,7241
101,12271
101,3221
101,10487
101,8571
101,10290
101,7544
101,11686
101,8903
101,6148
101,3196
101,3093
101,3368
101,14637
101,4699
101,14866
101,9719
101,1141
101,8089
101,11091
101,1694
101,708
101,2820
101,5343
7,1191
7,12476
7,3183
7,3239
7,10918
7,11583
7,7259
7,12911
7,12136
7,9852
7,4519
7,3545
7,9613
7,1348
7,7597
7,8860
7,532
7,13993
7,10773
7,4055
7,11341
7,3852
7,14744
7,11578
7,14930
7,8383
7,4832
7,13581
7,14901
7,1499
7,4606
7,13451
7,5710
7,7897
7,6977
7,10395
7,12273
7,4697
7,9540
7,12914
7,1242
7,5618
7,11787
7,11670
7,14128
7,567
7,10925
7,10868
7,12962
7,7207
7,9527
7,8491
7,5875
7,95
7,3641
7,7406
7,5661
7,14282
7,1761
7,10881
7,13679
7,14471
7,6557
7,10121
7,13447
7,11004
7,110
7,6391
7,5427
7,6766
7,14817
7,9037
7,303
7,8673
7,6433
7,6093
7,6222
7,9364
7,11072
7,14701
7,10391
7,6298
7,3066
7,3770
7,10808
7,2510
7,6681
7,8090
7,8554
7,3059
7,13133
7,4040
7,520
7,4896
7,6337
7,10665
7,8293
7,12326
7,4708
7,2840
7,13229
7,10889
7,5038
7,10612
7,5177
7,5765
7,5372
7,5252
7,9211
7,4526
7,499
7,13424
7,2948
7,5613
7,12225
7,3363
7,13513
7,4103
7,3201
7,2067
7,7676
7,7804
7,4111
7,2424
7,11436
7,1718
7,12691
7,5409
7,1188
7,6468
7,7134
7,14948
7,2987
7,6247
7,12176
7,2271
7,2343
7,10006
7,9978
7,1929
7,11588
7,11416
7,1167
7,3522
7,9586
7,10938
7,5328
7,6455
7,6458
7,5269
3,6555
3,6362
3,166
3,11417
3,7131
3,3798
3,14713
3,4347
3,12495
3,4791
3,9732
3,2187
3,11390
3,5110
3,10928
3,1163
3,6294
3,5717
3,7795
3,2856
3,4830
3,3459
3,11738
3,9883
3,13069
3,2932
3,12076
3,11330
3,8521
3,2202
3,4478
3,785
3,8723
3,777
3,4934
3,875
3,9007
3,6015
3,11140
3,11266
3,5650
3,1799
3,11274
3,1969
3,12628
3,10359
3,12775
3,12687
3,2257
3,12988
3,9381
3,3827
3,5728
3,399
3,5531
3,14537
3,1014
3,14316
3,8641
3,14578
3,12829
3,3402
3,6137
3,13819
3,7620
3,10104
3,3108
3,9008
3,3558
3,12747
3,14519
3,11577
3,8249
3,2882
3,14350
3,8124
3,12637
3,150
3,12124
3,4117
3,6802
3,5154
3,12610
3,13360
3,12093
3,10969
3,10323
3,225
3,12551
3,14565
3,487
3,7350
3,11532
3,11620
3,5780
3,4395
3,13585
3,10093
3,566
3,4528
3,8642
3,5504
3,5994
3,599
3,7171
3,6162
3,3645
3,13379
3,12400
3,6186
3,12334
3,2189
3,7120
3,3189
3,3003
3,11268
3,7616
3,8100
3,11023
3,11314
3,10340
3,12063
3,12894
3,14823
3,5651
3,13544
3,12212
3,1552
3,9326
3,4125
3,11899
3,7206
3,6716
3,1351
3,3335
3,8446
3,14071
3,14096
3,1603
3,14348
3,14425
3,12923
3,7938
3,1281
3,7289
3,4551
3,10685
3,12270
3,176
3,2224
27,7748
27,8599
27,10431
27,10909
27,5251
27,12682
27,4115
27,6507
27,13582
27,13949
27,8057
27,10494
27,7624
27,8880
27,3328
27,13309
27,9056
27,1396
27,2792
27,840
27,3692
27,141
27,7822
27,15012
27,13552
27,12771
27,12343
27,9473
27,5104
27,1038
27,4091
27,9166
27,6374
27,6803
27,13507
27,9528
27,11069
27,1012
27,10420
27,13624
27,614
27,13446
27,10297
27,7057
27,10847
27,808
27,11400
27,2177
27,8639
27,4623
27,1673
27,6177
27,14141
27,3119
27,13992
27,9774
27,2107
27,11667
27,11877
27,14072
27,9095
27,9890
27,3586
27,9561
27,3266
27,14739
27,5953
27,9809
27,9884
27,1721
27,13214
27,9721
27,3731
27,142
27,5245
27,13502
27,3209
27,7999
27,4560
27,6688
27,8152
27,3929
27,8906
27,10726
27,1266
27,8749
27,3991
27,7959
27,5263
27,2048
27,2825
27,697
27,13791
27,2314
27,13448
27,14745
27,12324
27,9560
27,4498
27,10891
27,2566
27,14201
27,11516
27,8167
27,2
27,7523
27,8634
27,1553
27,12097
27,15010
27,2428
27,5413
27,8050
27,14667
27,14957
27,3155
27,12748
27,10224
27,4255
27,9126
27,687
27,6516
27,7459
27,7815
27,14632
27,7645
27,10114
27,3303
27,11048
27,12110
27,5562
27,14463
27,10140
27,13353
27,5546
27,11198
27,14059
27,8122
27,8968
27,6043
27,10569
27,1016
27,13111
27,9987
27,5986
27,8505
27,9449
27,10692
27,2192
27,4773
70,4871
70,5298
70,6285
70,10915
70,14062
70,13048
70,13113
70,11001
70,8376
70,14572
70,9054
70,2826
70,12842
70,4403
70,5912
70,7146
70,3938
70,11554
70,10647
70,1773
70,1354
70,10369
70,12763
70,3690
70,7650
70,11869
70,7320
70,3289
70,11327
70,10435
70,1358
70,14646
70,5025
70,7823
70,2250
70,8922
70,6356
70,14480
70,12254
70,4281
70,6629
70,4469
70,14100
70,6090
70,11125
70,2861
70,4794
70,14139
70,1743
70,8515
70,6575
70,4712
70,11764
70,10809
70,11239
70,6041
70,786
70,13621
70,4474
70,5899
70,5120
70,13794
70,1181
70,394
70,9629
70,11176
70,8142
70,7371
70,10456
70,8853
70,7924
70,8328
70,7112
70,7101
70,9851
70,1534
70,3736
70,6004
70,6905
70,12042
70,13551
70,8301
70,5163
70,15018
70,3872
70,6184
70,13814
70,12580
70,14097
70,3768
70,6129
70,13435
70,275
70,4227
70,13969
70,14638
70,5970
70,4251
70,5715
70,8603
70,1787
70,191
70,6499
70,7542
70,3203
70,14771
70,9280
70,10724
70,13630
70,13885
70,13075
70,6947
70,1460
70,1550
70,9924
70,12118
70,10662
70,10338
70,2137
70,13942
70,13331
70,14236
70,752
70,2637
70,7204
70,3529
70,13449
70,9317
70,3874
70,8388
70,6956
70,9445
70,4650
70,7979
70,4028
70,11263
70,4571
70,2484
70,12358
70,14336
70,3310
70,11101
70,7565
70,14542
70,5005
70,5648
70,11770
70,2460
70,4787
70,186
106,10917
106,2638
106,14584
106,2140
106,12777
106,9248
106,14978
106,13034
106,7960
106,13080
106,10406
106,10357
106,221
106,14030
106,8200
106,8102
106,13165
106,2497
106,8994
106,6541
106,1132
106,9689
106,6417
106,8771
106,694
106,3480
106,12561
106,5563
106,4875
106,13712
106,12316
106,8414
106,6697
106,733
106,1643
106,10877
106,6101
106,8290
106,13091
106,6398
106,13971
106,7538
106,14549
106,14125
106,1390
106,8447
106,1847
106,7536
106,11660
106,11724
106,14219
106,13268
106,7170
106,7059
106,11742
106,7323
106,9964
106,8311
106,7490
106,12993
106,7638
106,48
106,4683
106,12034
106,7706
106,11111
106,14841
106,6568
106,3026
106,3323
106,366
106,15039
106,4835
106,12054
106,3669
106,9314
106,2947
106,3572
106,10209
106,2949
106,465
106,544
106,878
106,5736
106,12938
106,2019
106,9427
106,11156
106,859
106,3456
106,5036
106,13754
106,917
106,6777
106,7274
106,13436
106,2240
106,7775
106,8608
106,9241
106,3251
106,7666
106,1258
106,1422
106,7436
106,10237
106,11466
106,13699
106,13860
106,12099
106,2537
106,13775
106,8259
106,3971
106,1775
106,12611
106,5463
106,14760
106,7087
106,11767
106,8280
106,7064
106,11193
106,4132
106,1738
106,4060
106,238
106,10428
106,11191
106,7944
106,9180
106,2477
106,9529
106,14451
106,5296
106,1585
106,3995
106,8526
106,13592
106,11496
106,1486
106,14281
106,7980
106,5503
106,11194
106,14867
106,3150
106,13795
106,338
106,4213
13,12841
13,10796
13,3164
13,8611
13,8005
13,3613
13,14405
13,4858
13,4357
13,572
13,7012
13,2022
13,834
13,8007
13,10799
13,706
13,7574
13,6223
13,9396
13,8071
13,9927
13,7730
13,5544
13,13077
13,14347
13,10883
13,10354
13,12235
13,7601
13,2787
13,10630
13,11615
13,8355
13,13354
13,1764
13,9282
13,6853
13,8478
13,5229
13,5974
13,13572
13,5417
13,14995
13,9716
13,3693
13,14303
13,2788
13,7047
13,7651
13,13272
13,2751
13,4014
13,1860
13,12325
13,9011
13,5374
13,3146
13,14019
13,385
13,10581
13,13274
13,6816
13,3127
13,1174
20,7419
20,1730
20,1002
20,4290
20,2206
20,6752
20,6644
20,780
20,13333
20,7570
20,661
20,8904
20,377
20,1735
20,8173
20,1902
20,12532
20,4054
20,6033
20,1114
20,1472
20,3890
20,12480
20,14755
20,4984
20,3574
20,12169
20,4905
20,7187
20,14953
20,11099
20,12367
20,6622
20,13756
20,2933
20,4429
20,11270
20,10048
20,5950
20,13511
20,8585
20,11192
20,4979
20,5157
20,8808
20,2221
20,14858
20,2848
20,3925
20,4326
20,3297
20,14778
20,3268
20,10199
20,3045
20,4769
20,13050
20,12052
20,1253
20,7974
20,9439
20,4600
20,7156
20,1650
20,6545
20,6597
20,6634
20,1805
20,11123
20,4329
20,6621
20,8541
20,12190
20,5704
20,662
20,9009
20,2152
20,11257
20,5866
20,10993
20,2165
20,8519
20,257
20,2514
20,2225
20,6838
20,8623
20,10821
20,9154
20,985
20,7416
20,8507
20,8395
20,1349
20,14490
20,4144
20,2046
20,1203
20,6333
20,4738
20,5250
20,8868
20,7099
20,6946
20,8806
20,4155
20,9045
20,7384
20,3061
20,13402
20,7065
20,6558
20,2235
20,9144
20,12491
20,10319
20,7704
20,3290
20,7600
20,3413
20,2413
20,11128
20,10972
20,5908
10,7557
10,7829
10,7021
10,8648
10,8489
10,13831
10,13730
10,9725
10,13239
10,356
10,9155
10,10021
10,14567
10,568
10,7402
10,6212
10,14301
10,4309
10,1783
10,6551
10,10885
10,6026
10,9104
10,2344
10,4508
10,9920
10,14184
10,14165
10,12185
10,11507
10,10210
10,5609
10,11386
10,14517
10,13686
10,12782
10,7751
10,1502
10,4078
10,5876
10,5716
10,5064
10,13225
10,3285
10,9893
10,13414
10,12451
10,5502
10,2033
10,14258
10,9374
10,14996
10,12251
10,13219
10,13702
10,1814
10,1134
10,11544
10,12492
10,14518
10,12081
10,13649
10,8819
10,3298
10,10987
10,1637
10,13406
10,10396
10,6145
10,382
10,1953
10,2062
10,10101
10,9375
10,3699
10,9453
10,2162
10,13670
10,2711
10,7053
10,12058
10,5230
10,613
10,9426
10,10713
10,5057
10,4279
10,12900
10,9129
10,10962
10,1186
10,1241
10,935
10,12581
10,2318
10,10207
10,1113
10,8110
10,8105
10,10538
10,5418
10,683
10,5386
10,12395
10,5652
10,1327
10,4174
10,7776
10,6920
10,9060
10,11425
10,11320
10,4089
10,9481
10,13840
10,1877
10,14947
10,5779
10,8438
10,2669
10,5643
10,14305
10,1085
10,7740
10,11442
10,12952
10,11638
10,11874
10,12333
10,11116
10,14974
10,10159
10,4092
10,11379
10,11992
10,8411
10,3807
10,12994
10,7891
10,6506
10,8169
10,7092
10,5783
10,7236
10,6171
10,3538
10,10510
10,3667
10,7635
10,4836
32,10715
32,13549
32,11796
32,9283
32,6954
32,5529
32,5555
32,11783
32,2383
32,4045
32,7248
32,4475
32,5183
32,11533
32,2415
32,5797
32,5148
32,14394
32,2128
32,2130
32,9654
32,11040
32,14021
32,8947
32,11990
32,10812
32,8218
32,132
32,1441
32,11903
32,11279
32,1240
32,4166
32,6672
32,13222
32,3259
32,2207
32,2860
32,3573
32,7434
32,2447
32,9013
32,14754
32,14217
32,10965
32,13857
32,2030
32,14337
32,2767
32,4032
32,10801
32,13869
32,1836
32,11211
32,190
32,6880
32,13784
32,14768
32,4796
32,2624
32,5095
32,9902
32,6933
32,2496
32,14703
32,4348
32,14587
32,9541
32,10942
32,8791
32,7506
32,922
32,3389
32,1043
32,3301
32,12895
32,7876
32,6509
32,5591
32,5626
32,6353
32,14810
32,9550
32,14351
32,13976
32,12092
32,5904
32,5726
32,14669
32,2892
32,619
32,9644
32,10256
32,11062
32,14808
78,15001
78,12827
78,14162
78,13991
78,9378
78,8798
78,6307
78,7451
78,7681
78,4409
78,8309
78,7151
78,7846
78,11523
78,11969
78,8703
78,14445
78,9921
78,11093
78,2063
78,5627
78,13234
78,6286
78,807
78,11404
78,11769
78,6008
78,201
78,12507
78,1131
78,5272
78,2042
78,6755
78,14627
78,8205
78,11334
78,7945
78,10478
78,13557
78,12389
78,1949
78,7486
78,1981
78,9463
78,9252
78,3928
78,13786
78,6328
78,7591
78,10232
78,11866
78,5798
78,11749
78,1767
78,3414
78,12535
78,9916
78,13418
78,10292
78,8684
78,10904
78,12323
78,12471
78,6648
78,3254
78,4770
78,5966
78,12500
78,3509
78,2279
78,8013
78,12130
78,10218
78,11668
78,7094
78,12436
78,6675
78,13967
78,11538
78,13983
78,13995
78,10416
78,4079
78,9149
78,8695
78,909
78,1364
78,6809
78,10213
78,11581
78,2253
78,5632
78,8336
78,7605
78,11785
78,7622
78,1869
78,7223
78,10243
78,10176
78,342
78,6429
78,6243
78,3541
78,2667
78,1265
78,791
78,12526
78,7753
78,7285
78,6044
78,8143
78,1156
78,5196
78,12732
78,13796
78,680
78,14683
78,12711
78,1849
78,67
78,6650
78,8075
78,10385
78,1229
78,13984
78,10317
78,3899
78,7810
78,4507
78,11918
78,10795
78,13518
78,9748
78,8040
78,5366
78,7152
78,12772
40,14226
40,14420
40,13495
40,9269
40,6973
40,12237
40,10164
40,7527
40,1318
40,11051
40,11055
40,3924
40,10939
40,6790
40,5939
40,12422
40,5963
40,9272
40,1453
40,14205
40,7365
40,14929
40,1765
40,3809
40,7063
40,899
40,10154
40,12406
40,1282
40,12536
40,2559
40,5897
40,2301
40,4888
40,12590
40,11944
40,4131
40,214
40,5190
40,4957
40,2627
40,10222
40,14927
40,13221
40,629
40,5452
40,1108
40,3112
40,13385
40,4880
40,1563
40,2520
40,3067
40,2141
40,13346
40,1378
40,8911
40,14626
40,2431
40,2979
40,12308
40,1000
40,2251
40,3912
40,14800
40,450
40,3528
40,13773
40,10765
40,3103
40,6334
40,8288
40,10075
40,14513
40,3913
40,9334
40,14135
40,3815
40,11993
40,8160
40,12077
40,1391
40,14080
40,2191
40,488
40,10025
40,1180
40,6651
40,12017
40,11213
40,8913
40,6308
40,11216
40,1514
40,7487
40,9636
40,6425
40,11357
40,8871
40,3781
40,14448
40,2313
40,5392
40,3473
40,3611
40,10386
40,12664
40,9246
40,12039
40,6673
40,8528
40,4261
40,3974
40,14036
40,9354
40,7380
40,10875
40,11894
40,7560
40,14484
40,14508
40,4774
40,13347
40,7586
40,1177
40,4101
40,7713
40,5709
40,3229
40,7272
40,4529
40,5737
40,10014
40,12600
40,6002
40,6061
40,13440
40,6482
40,9086
40,12867
40,8985
40,9319
40,4388
40,7946
40,2139
40,2258
40,5333
40,5522
40,4753
40,4886
24,13036
24,2104
24,328
24,14894
24,3234
24,11282
24,5882
24,1679
24,1856
24,6569
24,6600
24,12572
24,14725
24,11528
24,8421
24,12435
24,389
24,7158
24,1009
24,9862
24,5378
24,3951
24,12796
24,6990
24,11294
24,8804
24,6748
24,11677
24,821
24,10147
24,11843
24,13198
24,12434
24,4194
24,8991
24,15014
24,907
24,6970
24,8972
24,8815
24,5733
24,13468
24,12213
24,9672
24,6994
24,5672
24,8488
24,2602
24,8901
24,1073
24,5596
24,4505
24,3208
24,2029
24,9207
24,1749
24,8204
24,4244
24,12378
24,9955
24,4893
24,13241
24,12821
24,1863
24,10542
24,8809
24,6132
24,11557
24,2153
24,2728
24,3304
24,10948
24,10775
24,4867
24,37
24,6441
24,4932
24,1254
24,1894
24,8959
24,9784
24,11435
24,10036
24,3348
24,1343
24,5666
24,10461
24,1142
24,6107
24,1398
24,13055
24,11815
24,933
24,3655
24,14475
24,13408
24,11163
24,7374
24,2938
24,11891
24,2373
24,9573
24,5706
24,1996
24,9118
24,14118
24,11703
24,122
24,14345
24,12864
24,7410
24,219
24,6117
24,11987
24,2079
24,7578
24,1456
24,7807
24,9402
24,3656
24,6849
24,2292
24,2870
24,1437
24,4406
24,1583
24,10436
24,11254
24,14939
24,6501
24,2135
24,11478
24,7965
24,5744
24,578
24,11984
24,8536
24,9038
24,11728
24,13281
24,10064
24,9128
24,3258
24,7547
24,14087
24,14056
24,8612
24,1394
24,9584
24,2936
92,8538
92,3134
92,10509
92,7069
92,13765
92,5680
92,9997
92,1896
92,9049
92,5436
92,6390
92,3395
92,8987
92,2382
92,7395
92,140
92,14663
92,5114
92,10761
92,12016
92,2360
92,14738
92,3244
92,515
92,14242
92,15023
92,10738
92,8466
92,10254
92,1154
92,3194
92,12838
92,11839
92,11236
92,5479
92,5107
92,14044
92,2729
92,3709
92,11593
92,4271
92,9898
92,10988
92,12223
92,9260
92,8795
92,7467
92,3294
92,12498
92,4110
92,7888
92,14163
92,8079
92,1507
92,1418
92,11166
92,7072
92,10867
92,10691
92,569
92,1677
92,11336
92,12642
92,4894
92,11696
92,6797
92,3747
92,6070
92,1430
92,10764
92,7033
92,5448
92,10535
92,8368
92,12543
92,15005
92,7318
92,12797
92,153
92,9485
92,3423
92,14133
92,14390
92,4331
92,4729
92,9236
92,1314
92,5867
92,8194
92,12530
92,12487
92,7375
92,7792
92,3101
92,7625
92,12650
92,2814
92,8291
92,9233
92,5978
92,13718
92,10620
92,3483
92,11917
92,6904
92,12870
92,8286
92,14865
92,7001
92,8905
92,5565
92,145
92,4377
92,7016
1,13852
1,12749
1,4210
1,13314
1,6613
1,2845
1,11200
1,8081
1,11618
1,8564
1,10774
1,1913
1,1706
1,7853
1,5323
1,1120
1,10002
1,6678
1,8550
1,1543
1,1570
1,8127
1,13153
1,14762
1,9608
1,1423
1,6727
1,13211
1,6420
1,9410
1,1151
1,3213
1,9757
1,6788
1,1959
1,12562
1,5060
1,9471
1,9356
1,1295
1,430
1,13096
1,2300
1,12230
1,7387
1,9477
1,300
1,484
1,3728
1,5400
1,250
1,9102
1,4530
1,4004
1,1357
1,236
1,4847
1,5785
1,13898
1,13706
1,14241
1,8305
1,4318
1,10838
1,11154
1,1298
1,6244
1,2951
1,3029
1,4233
1,3519
1,5385
1,14434
1,5871
1,5484
1,9228
1,12897
1,4658
1,451
1,5432
1,14586
1,4019
1,4275
1,13473
1,6830
1,4322
1,11208
1,13289
1,11846
1,3723
1,6055
1,3
1,111
1,13952
1,10372
1,9277
1,9750
1,12803
1,2013
1,14724
1,13853
1,1463
1,957
1,1184
1,14520
1,10567
1,2783
1,10579
1,12741
1,2010
1,11867
1,6381
1,12848
1,14576
1,8155
1,14338
1,9208
1,8766
1,968
1,5965
1,11182
1,14166
1,5486
1,1656
1,5155
1,13864
1,175
1,4052
1,12649
1,11934
1,12661
1,13941
1,6306
1,13254
1,2118
1,11375
1,598
1,10143
1,5468
1,8516
1,13489
1,4062
1,4235
1,6083
1,11949
1,9281
1,10596
1,12210
1,9866
1,13011
94,3381
94,4282
94,12770
94,9387
94,10263
94,9532
94,1474
94,1937
94,7441
94,10080
94,1762
94,14741
94,701
94,8348
94,5847
94,3283
94,11634
94,6998
94,3128
94,6991
94,13810
94,3326
94,5344
94,10515
94,6013
94,8199
94,8267
94,4130
94,12970
94,9215
94,11604
94,10011
94,4620
94,5915
94,5264
94,13461
94,13886
94,10483
94,129
94,14935
94,13389
94,14679
94,10757
94,11587
94,3085
94,14556
94,3000
94,9981
94,6021
94,5829
94,14306
94,9470
94,9145
94,4662
94,3740
94,5027
94,3046
94,14656
94,4580
94,7821
94,4945
94,8572
94,7841
94,11010
94,10803
94,8751
94,10037
94,13936
94,1546
94,14654
94,10955
94,8463
94,7723
94,4021
94,5165
94,6168
94,7694
94,5132
94,12030
94,1259
94,11958
94,1275
94,5822
94,4646
94,11665
94,1098
94,3842
94,13128
94,9320
94,2596
94,14750
94,8501
94,5130
94,6256
94,9327
55,11009
55,3130
55,1948
55,2036
55,6363
55,7411
55,10640
55,11865
55,10267
55,10148
55,1316
55,12142
55,4775
55,7749
55,14968
55,11110
55,14311
55,5485
55,2052
55,1159
55,12798
55,10437
55,14267
55,2089
55,9877
55,12544
55,15013
55,14357
55,6571
55,13199
55,8852
55,12108
55,12128
55,11729
55,14893
55,1369
55,5900
55,6318
55,14746
55,11930
55,12392
55,6698
55,4967
55,6633
55,3192
55,12104
55,12282
55,3124
55,11626
55,8783
55,13556
55,5153
55,4407
55,12568
55,9521
55,8271
55,1503
55,2730
55,14354
55,7787
55,31
55,3145
55,6289
55,1088
55,4953
55,9441
55,6632
55,5184
55,4358
55,13879
55,3448
55,14146
55,13535
55,8219
55,13514
55,5112
55,11985
55,11919
55,11124
55,7257
55,2374
55,9224
55,4884
55,11589
55,4204
55,1306
55,14398
55,7480
55,8400
55,5356
55,13653
55,2256
55,11818
55,3406
55,6821
55,14906
55,1468
55,13180
55,13817
55,10725
55,14174
55,11855
